run,file,nSnaps,successFinal,successAny,hvFinal,hvMax,bestQED,bestSim,validFrac,simEq1Count,leadLikeQED,maxQED_at_sim_ge_thr,maxSim_at_qed_ge_thr,countSim_ge_thr,countQED_ge_thr,countBoth
169,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_169.mat,26,1,1,0.86079251053398,0.860833816554712,0.942591190338135,1,1,5,0.747724831104279,0.929490864276886,0.467741936445236,82,55,37
170,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_170.mat,26,1,1,0.86399786940315,0.86399786940315,0.929082751274109,1,1,7,0.753595054149628,0.928776621818542,0.5,96,26,22
171,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_171.mat,26,1,1,0.841619897455749,0.841619897455749,0.913223564624786,1,1,12,0.718103289604187,0.913223564624786,0.44594594836235,100,55,55
172,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_172.mat,26,1,1,0.856769886758846,0.856769886758846,0.928906500339508,1,1,7,0.742493748664856,0.906766593456268,0.434782594442368,90,65,55
173,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_173.mat,26,1,1,0.867549556402432,0.868833830876307,0.930626034736633,1,1,12,0.790358364582062,0.91556715965271,0.490196079015732,70,66,36
174,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_174.mat,26,1,1,0.878173749966411,0.878173749966411,0.932905972003937,1,1,13,0.761858999729156,0.932905972003937,0.633333325386047,100,62,62
175,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_175.mat,26,1,1,0.857246721599031,0.857246721599031,0.928525686264038,1,1,10,0.722402095794678,0.928525686264038,0.568965494632721,100,58,58
176,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_176.mat,26,1,1,0.851885097645521,0.851885097645521,0.9250807762146,1,1,13,0.74622255563736,0.9250807762146,0.524999976158142,100,38,38
177,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_177.mat,26,1,1,0.885215436259626,0.885215436259626,0.943990588188171,1,1,10,0.790190637111664,0.943990588188171,0.489361703395844,100,50,50
178,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_178.mat,26,1,1,0.866201415443111,0.866201415443111,0.933789253234863,1,1,9,0.772907316684723,0.931706964969635,0.436363637447357,88,64,52
179,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_179.mat,26,1,1,0.874807372759273,0.874807372759273,0.932941019535065,1,1,13,0.763312637805939,0.928375899791718,0.5,86,49,35
180,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_180.mat,26,1,1,0.873463791082051,0.873463791082051,0.933027625083923,1,1,8,0.777153730392456,0.926293015480042,0.5625,91,46,37
