run,file,nSnaps,successFinal,successAny,hvFinal,hvMax,bestQED,bestSim,validFrac,simEq1Count,leadLikeQED,maxQED_at_sim_ge_thr,maxSim_at_qed_ge_thr,countSim_ge_thr,countQED_ge_thr,countBoth
13,FRCSO_N100_DDProblem1_M2_D256_13.mat,26,1,1,0.864288084199488,0.864288084199488,0.932119369506836,1,1,15,0.779753386974335,0.903970122337341,0.408163279294968,30,71,1
14,FRCSO_N100_DDProblem1_M2_D256_14.mat,26,0,0,0.867575907201819,0.867575907201819,0.933760583400726,1,1,8,0.740907430648804,0.893575847148895,0.393939405679703,46,54,0
15,FRCSO_N100_DDProblem1_M2_D256_15.mat,26,1,1,0.8910409362395,0.8910409362395,0.946342766284943,1,1,12,0.792693793773651,0.941619396209717,0.666666686534882,78,88,66
16,FRCSO_N100_DDProblem1_M2_D256_16.mat,26,1,1,0.866327402753996,0.866327402753996,0.940786719322205,1,1,9,0.724696457386017,0.940786719322205,0.539682567119598,100,55,55
17,FRCSO_N100_DDProblem1_M2_D256_17.mat,26,1,1,0.891914951518215,0.891914951518215,0.945980310440063,1,1,13,0.744353234767914,0.932603061199188,0.625,64,61,25
18,FRCSO_N100_DDProblem1_M2_D256_18.mat,26,1,1,0.865589971086244,0.865589971086244,0.932624816894531,1,1,8,0.770853757858276,0.932624816894531,0.547169804573059,100,44,44
19,FRCSO_N100_DDProblem1_M2_D256_19.mat,26,0,0,0.848498285204593,0.848498285204593,0.945427775382996,1,1,7,0.739252746105194,0.862520754337311,0.197183102369308,26,74,0
20,FRCSO_N100_DDProblem1_M2_D256_20.mat,26,0,0,0.835902941307351,0.835902941307351,0.946806192398071,1,1,8,0.752587378025055,0.851371109485626,0.305555552244186,62,38,0
21,FRCSO_N100_DDProblem1_M2_D256_21.mat,26,1,1,0.85252302804289,0.85252302804289,0.945481419563293,1,1,10,0.704633772373199,0.925658583641052,0.518518507480621,80,50,30
22,FRCSO_N100_DDProblem1_M2_D256_22.mat,26,1,1,0.872145232516868,0.872145232516868,0.929727256298065,1,1,6,0.771488189697266,0.924995601177216,0.474576264619827,76,58,34
23,FRCSO_N100_DDProblem1_M2_D256_23.mat,26,1,1,0.867875384301688,0.867875384301688,0.938339829444885,1,1,8,0.731674194335938,0.915267407894135,0.645161271095276,54,61,15
24,FRCSO_N100_DDProblem1_M2_D256_24.mat,26,0,0,0.844304127046579,0.844304127046579,0.94628232717514,1,1,5,0.73690140247345,0.883439898490906,0.365853667259216,48,48,0
25,FRCSO_N100_DDProblem1_M2_D256_25.mat,26,1,1,0.885561994293822,0.885561994293822,0.94826066493988,1,1,9,0.772033631801605,0.946464002132416,0.673076927661896,82,73,55
26,FRCSO_N100_DDProblem1_M2_D256_26.mat,26,0,0,0.851984739710589,0.851984739710589,0.948070049285889,1,1,6,0.780242919921875,0.867882788181305,0.18823529779911,36,52,0
27,FRCSO_N100_DDProblem1_M2_D256_27.mat,26,1,1,0.874895199497007,0.874895199497007,0.947443127632141,1,1,9,0.767935872077942,0.933918833732605,0.627118647098541,58,67,25
28,FRCSO_N100_DDProblem1_M2_D256_28.mat,26,0,0,0.841231537573026,0.841231537573026,0.942975461483002,1,1,7,0.714283764362335,0.845173716545105,0.213333338499069,21,40,0
29,FRCSO_N100_DDProblem1_M2_D256_29.mat,26,1,1,0.872387690190481,0.872387690190481,0.942300260066986,1,1,9,0.748776793479919,0.93931519985199,0.600000023841858,91,65,56
30,FRCSO_N100_DDProblem1_M2_D256_30.mat,26,0,0,0.849525899157427,0.849525899157427,0.945030570030212,1,1,10,0.737684905529022,0.882408142089844,0.364864856004715,46,54,0
31,FRCSO_N100_DDProblem1_M2_D256_31.mat,26,1,1,0.878952763255814,0.878952763255814,0.946623802185059,1,1,15,0.767371296882629,0.916264891624451,0.661290347576141,58,57,15
32,FRCSO_N100_DDProblem1_M2_D256_32.mat,26,0,0,0.832027740825895,0.832027740825895,0.944789290428162,1,1,6,0.754545331001282,0.862280189990997,0.254237294197083,36,35,0
33,FRCSO_N100_DDProblem1_M2_D256_33.mat,26,1,1,0.873192118534304,0.873192118534304,0.946447134017944,1,1,10,0.796211838722229,0.920029163360596,0.51111114025116,53,60,13
34,FRCSO_N100_DDProblem1_M2_D256_34.mat,26,0,0,0.842033355015945,0.842033355015945,0.933721899986267,1,1,6,0.741706073284149,0.893877685070038,0.307692319154739,42,58,0
